NPC:1 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:554, Amount:12, Rarity:COMMON>
<id:561, Amount:3, Rarity:COMMON>
<id:5318, Amount:1-3, Rarity:COMMON>
<id:5319, Amount:1-3, Rarity:COMMON>
<id:5324, Amount:1-3, Rarity:COMMON>
<id:5322, Amount:1-3, Rarity:COMMON>
<id:5320, Amount:1-3, Rarity:COMMON>
<id:5323, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:221, Amount:1, Rarity:COMMON>
<id:225, Amount:1, Rarity:COMMON>
<id:239, Amount:1, Rarity:COMMON>
<id:227, Amount:1, Rarity:COMMON>
<id:995, Amount:3-29, Rarity:COMMON>
<id:5321, Amount:1, Rarity:UNCOMMON>
<id:12148, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:231, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:235, Amount:1, Rarity:UNCOMMON>
<id:4119, Amount:1, Rarity:UNCOMMON>
<id:187, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
}

NPC:1604 {
<id:5281, Amount:1, Rarity:COMMON>
<id:5280, Amount:1, Rarity:COMMON>
<id:21620, Amount:3, Rarity:COMMON>
<id:5297, Amount:1, Rarity:COMMON>
<id:5296, Amount:1, Rarity:COMMON>
<id:5298, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:207, Amount:1, Rarity:COMMON>
<id:209, Amount:1, Rarity:COMMON>
<id:211, Amount:1, Rarity:COMMON>
<id:213, Amount:1, Rarity:COMMON>
<id:21621, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:5299, Amount:1, Rarity:UNCOMMON>
<id:5106, Amount:1, Rarity:UNCOMMON>
<id:5302, Amount:1, Rarity:UNCOMMON>
<id:5300, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:1353, Amount:1, Rarity:UNCOMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:3053, Amount:1, Rarity:UNCOMMON>
<id:1073, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:278-487, Rarity:UNCOMMON>
<id:5303, Amount:1, Rarity:RARE>
<id:5304, Amount:1, Rarity:RARE>
<id:1163, Amount:1, Rarity:RARE>
<id:4093, Amount:1, Rarity:RARE>
<id:3051, Amount:1, Rarity:VERY_RARE>
}

NPC:1605 {
<id:5281, Amount:1, Rarity:COMMON>
<id:5280, Amount:1, Rarity:COMMON>
<id:21620, Amount:3, Rarity:COMMON>
<id:5297, Amount:1, Rarity:COMMON>
<id:5296, Amount:1, Rarity:COMMON>
<id:5298, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:207, Amount:1, Rarity:COMMON>
<id:209, Amount:1, Rarity:COMMON>
<id:211, Amount:1, Rarity:COMMON>
<id:213, Amount:1, Rarity:COMMON>
<id:21621, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:5299, Amount:1, Rarity:UNCOMMON>
<id:5106, Amount:1, Rarity:UNCOMMON>
<id:5302, Amount:1, Rarity:UNCOMMON>
<id:5300, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:1353, Amount:1, Rarity:UNCOMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:3053, Amount:1, Rarity:UNCOMMON>
<id:1073, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:278-487, Rarity:UNCOMMON>
<id:5303, Amount:1, Rarity:RARE>
<id:5304, Amount:1, Rarity:RARE>
<id:1163, Amount:1, Rarity:RARE>
<id:4093, Amount:1, Rarity:RARE>
<id:3051, Amount:1, Rarity:VERY_RARE>
}

NPC:1606 {
<id:5281, Amount:1, Rarity:COMMON>
<id:5280, Amount:1, Rarity:COMMON>
<id:21620, Amount:3, Rarity:COMMON>
<id:5297, Amount:1, Rarity:COMMON>
<id:5296, Amount:1, Rarity:COMMON>
<id:5298, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:207, Amount:1, Rarity:COMMON>
<id:209, Amount:1, Rarity:COMMON>
<id:211, Amount:1, Rarity:COMMON>
<id:213, Amount:1, Rarity:COMMON>
<id:21621, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:5299, Amount:1, Rarity:UNCOMMON>
<id:5106, Amount:1, Rarity:UNCOMMON>
<id:5302, Amount:1, Rarity:UNCOMMON>
<id:5300, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:1353, Amount:1, Rarity:UNCOMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:3053, Amount:1, Rarity:UNCOMMON>
<id:1073, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:278-487, Rarity:UNCOMMON>
<id:5303, Amount:1, Rarity:RARE>
<id:5304, Amount:1, Rarity:RARE>
<id:1163, Amount:1, Rarity:RARE>
<id:4093, Amount:1, Rarity:RARE>
<id:3051, Amount:1, Rarity:VERY_RARE>
}

NPC:1607 {
<id:5281, Amount:1, Rarity:COMMON>
<id:5280, Amount:1, Rarity:COMMON>
<id:21620, Amount:3, Rarity:COMMON>
<id:5297, Amount:1, Rarity:COMMON>
<id:5296, Amount:1, Rarity:COMMON>
<id:5298, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:207, Amount:1, Rarity:COMMON>
<id:209, Amount:1, Rarity:COMMON>
<id:211, Amount:1, Rarity:COMMON>
<id:213, Amount:1, Rarity:COMMON>
<id:21621, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:5299, Amount:1, Rarity:UNCOMMON>
<id:5106, Amount:1, Rarity:UNCOMMON>
<id:5302, Amount:1, Rarity:UNCOMMON>
<id:5300, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:1353, Amount:1, Rarity:UNCOMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:3053, Amount:1, Rarity:UNCOMMON>
<id:1073, Amount:1, Rarity:UNCOMMON>
<id:995, Amount:278-487, Rarity:UNCOMMON>
<id:5303, Amount:1, Rarity:RARE>
<id:5304, Amount:1, Rarity:RARE>
<id:1163, Amount:1, Rarity:RARE>
<id:4093, Amount:1, Rarity:RARE>
<id:3051, Amount:1, Rarity:VERY_RARE>
}

NPC:1608 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:13280, Amount:1, Rarity:COMMON>
<id:13279, Amount:21, Rarity:COMMON>
<id:526, Amount:21, Rarity:COMMON>
<id:239, Amount:1, Rarity:COMMON>
<id:225, Amount:2, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:1963, Amount:1, Rarity:COMMON>
<id:2115, Amount:2, Rarity:COMMON>
<id:995, Amount:22, Rarity:COMMON>
<id:1780, Amount:20, Rarity:COMMON>
<id:161, Amount:1, Rarity:COMMON>
<id:561, Amount:5, Rarity:UNCOMMON>
<id:560, Amount:1, Rarity:UNCOMMON>
<id:558, Amount:4, Rarity:UNCOMMON>
<id:9143, Amount:5, Rarity:UNCOMMON>
<id:1355, Amount:1, Rarity:UNCOMMON>
<id:1123, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:5297, Amount:1, Rarity:UNCOMMON>
<id:5280, Amount:1, Rarity:UNCOMMON>
<id:5296, Amount:1, Rarity:UNCOMMON>
<id:5106, Amount:1, Rarity:UNCOMMON>
<id:5298, Amount:1, Rarity:UNCOMMON>
<id:5299, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:5281, Amount:1, Rarity:UNCOMMON>
<id:5302, Amount:1, Rarity:UNCOMMON>
<id:21620, Amount:4, Rarity:UNCOMMON>
<id:21621, Amount:1, Rarity:UNCOMMON>
<id:173, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1-2, Rarity:UNCOMMON>
<id:532, Amount:1-2, Rarity:UNCOMMON>
<id:1303, Amount:1, Rarity:RARE>
<id:1197, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:5300, Amount:1, Rarity:RARE>
<id:5303, Amount:1, Rarity:RARE>
<id:2289, Amount:1, Rarity:RARE>
<id:13290, Amount:1, Rarity:VERY_RARE>
<id:4091, Amount:1, Rarity:VERY_RARE>
<id:5304, Amount:1, Rarity:VERY_RARE>
}

NPC:1609 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:13280, Amount:1, Rarity:COMMON>
<id:13279, Amount:21, Rarity:COMMON>
<id:526, Amount:21, Rarity:COMMON>
<id:239, Amount:1, Rarity:COMMON>
<id:225, Amount:2, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:1963, Amount:1, Rarity:COMMON>
<id:2115, Amount:2, Rarity:COMMON>
<id:995, Amount:22, Rarity:COMMON>
<id:1780, Amount:20, Rarity:COMMON>
<id:161, Amount:1, Rarity:COMMON>
<id:561, Amount:5, Rarity:UNCOMMON>
<id:560, Amount:1, Rarity:UNCOMMON>
<id:558, Amount:4, Rarity:UNCOMMON>
<id:9143, Amount:5, Rarity:UNCOMMON>
<id:1355, Amount:1, Rarity:UNCOMMON>
<id:1123, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:5297, Amount:1, Rarity:UNCOMMON>
<id:5280, Amount:1, Rarity:UNCOMMON>
<id:5296, Amount:1, Rarity:UNCOMMON>
<id:5106, Amount:1, Rarity:UNCOMMON>
<id:5298, Amount:1, Rarity:UNCOMMON>
<id:5299, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:5281, Amount:1, Rarity:UNCOMMON>
<id:5302, Amount:1, Rarity:UNCOMMON>
<id:21620, Amount:4, Rarity:UNCOMMON>
<id:21621, Amount:1, Rarity:UNCOMMON>
<id:173, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1-2, Rarity:UNCOMMON>
<id:532, Amount:1-2, Rarity:UNCOMMON>
<id:1303, Amount:1, Rarity:RARE>
<id:1197, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:5300, Amount:1, Rarity:RARE>
<id:5303, Amount:1, Rarity:RARE>
<id:2289, Amount:1, Rarity:RARE>
<id:13290, Amount:1, Rarity:VERY_RARE>
<id:4091, Amount:1, Rarity:VERY_RARE>
<id:5304, Amount:1, Rarity:VERY_RARE>
}

NPC:1610 {
<id:1311, Amount:1, Rarity:COMMON>
<id:1365, Amount:1, Rarity:COMMON>
<id:1353, Amount:1, Rarity:COMMON>
<id:554, Amount:37-75, Rarity:COMMON>
<id:562, Amount:15, Rarity:COMMON>
<id:995, Amount:11-8408, Rarity:COMMON>
<id:1163, Amount:1, Rarity:UNCOMMON>
<id:4129, Amount:1, Rarity:UNCOMMON>
<id:560, Amount:5, Rarity:UNCOMMON>
<id:7937, Amount:35, Rarity:UNCOMMON>
<id:2359, Amount:3, Rarity:UNCOMMON>
<id:2353, Amount:3, Rarity:UNCOMMON>
<id:2357, Amount:1, Rarity:UNCOMMON>
<id:1734, Amount:10, Rarity:UNCOMMON>
<id:4153, Amount:1, Rarity:RARE>
<id:1157, Amount:1, Rarity:RARE>
<id:4091, Amount:1, Rarity:RARE>
}

NPC:1613 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1311, Amount:1, Rarity:COMMON>
<id:1365, Amount:1, Rarity:COMMON>
<id:1353, Amount:1, Rarity:COMMON>
<id:560, Amount:5-45, Rarity:COMMON>
<id:5281, Amount:1, Rarity:COMMON>
<id:5297, Amount:1, Rarity:COMMON>
<id:5280, Amount:1, Rarity:COMMON>
<id:21620, Amount:4, Rarity:COMMON>
<id:995, Amount:11-8992, Rarity:COMMON>
<id:361, Amount:1, Rarity:COMMON>
<id:1163, Amount:1, Rarity:UNCOMMON>
<id:1073, Amount:1, Rarity:UNCOMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:562, Amount:3-37, Rarity:UNCOMMON>
<id:5298, Amount:1, Rarity:UNCOMMON>
<id:5299, Amount:1, Rarity:UNCOMMON>
<id:5106, Amount:1, Rarity:UNCOMMON>
<id:5296, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:21621, Amount:1, Rarity:UNCOMMON>
<id:1734, Amount:10, Rarity:UNCOMMON>
<id:2357, Amount:1, Rarity:UNCOMMON>
<id:4131, Amount:1, Rarity:RARE>
<id:1319, Amount:1, Rarity:RARE>
<id:886, Amount:150, Rarity:RARE>
<id:563, Amount:45, Rarity:RARE>
<id:561, Amount:69-79, Rarity:RARE>
<id:5303, Amount:1, Rarity:RARE>
<id:5302, Amount:1, Rarity:RARE>
<id:5300, Amount:1, Rarity:RARE>
<id:5304, Amount:1, Rarity:RARE>
<id:2363, Amount:1, Rarity:RARE>
<id:526, Amount:1, Rarity:VERY_RARE>
<id:1185, Amount:1, Rarity:VERY_RARE>
<id:892, Amount:42-150, Rarity:VERY_RARE>
<id:1303, Amount:1, Rarity:VERY_RARE>
<id:1373, Amount:1, Rarity:VERY_RARE>
<id:1319, Amount:1, Rarity:VERY_RARE>
}

NPC:1615 {
<id:592, Amount:1, Rarity:ALWAYS>
<id:1283, Amount:1, Rarity:COMMON>
<id:1361, Amount:1, Rarity:COMMON>
<id:1365, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:556, Amount:50, Rarity:COMMON>
<id:565, Amount:7-50, Rarity:COMMON>
<id:562, Amount:10, Rarity:COMMON>
<id:563, Amount:3-45, Rarity:COMMON>
<id:995, Amount:9-45, Rarity:COMMON>
<id:379, Amount:1, Rarity:COMMON>
<id:1440, Amount:1, Rarity:COMMON>
<id:1454, Amount:1, Rarity:COMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:1113, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:7937, Amount:60, Rarity:UNCOMMON>
<id:2361, Amount:1, Rarity:UNCOMMON>
<id:133, Amount:1, Rarity:UNCOMMON>
<id:1373, Amount:1, Rarity:RARE>
<id:1319, Amount:1, Rarity:RARE>
<id:4151, Amount:1, Rarity:RARE>
<id:1185, Amount:1, Rarity:RARE>
<id:560, Amount:45, Rarity:RARE>
<id:561, Amount:60, Rarity:RARE>
<id:526, Amount:1, Rarity:VERY_RARE>
<id:2363, Amount:1, Rarity:VERY_RARE>
<id:1615, Amount:1, Rarity:VERY_RARE>
}

NPC:1616 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:555, Amount:75-175, Rarity:COMMON>
<id:1365, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:995, Amount:11, Rarity:COMMON>
<id:561, Amount:15-37, Rarity:UNCOMMON>
<id:562, Amount:12, Rarity:UNCOMMON>
<id:563, Amount:3, Rarity:UNCOMMON>
<id:1243, Amount:1, Rarity:UNCOMMON>
<id:1355, Amount:1, Rarity:UNCOMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:1213, Amount:1, Rarity:UNCOMMON>
<id:1161, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:1440, Amount:1, Rarity:UNCOMMON>
<id:449, Amount:1, Rarity:UNCOMMON>
<id:565, Amount:50, Rarity:RARE>
<id:4089, Amount:1, Rarity:RARE>
<id:379, Amount:1, Rarity:RARE>
<id:4097, Amount:1, Rarity:VERY_RARE>
}

NPC:1617 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:555, Amount:75-175, Rarity:COMMON>
<id:1365, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:995, Amount:11, Rarity:COMMON>
<id:561, Amount:15-37, Rarity:UNCOMMON>
<id:562, Amount:12, Rarity:UNCOMMON>
<id:563, Amount:3, Rarity:UNCOMMON>
<id:1243, Amount:1, Rarity:UNCOMMON>
<id:1355, Amount:1, Rarity:UNCOMMON>
<id:1197, Amount:1, Rarity:UNCOMMON>
<id:1213, Amount:1, Rarity:UNCOMMON>
<id:1161, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:1440, Amount:1, Rarity:UNCOMMON>
<id:449, Amount:1, Rarity:UNCOMMON>
<id:565, Amount:50, Rarity:RARE>
<id:4089, Amount:1, Rarity:RARE>
<id:379, Amount:1, Rarity:RARE>
<id:4097, Amount:1, Rarity:VERY_RARE>
}

NPC:1618 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1353, Amount:1, Rarity:COMMON>
<id:1157, Amount:1, Rarity:COMMON>
<id:554, Amount:60, Rarity:COMMON>
<id:995, Amount:10-460, Rarity:COMMON>
<id:1325, Amount:1, Rarity:UNCOMMON>
<id:1181, Amount:1, Rarity:UNCOMMON>
<id:1109, Amount:1, Rarity:UNCOMMON>
<id:4125, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:565, Amount:3-30, Rarity:UNCOMMON>
<id:199, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:5104, Amount:1, Rarity:UNCOMMON>
<id:444, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:2, Rarity:UNCOMMON>
<id:532, Amount:1-5, Rarity:UNCOMMON>
<id:2293, Amount:1, Rarity:UNCOMMON>
<id:1163, Amount:1, Rarity:RARE>
<id:1635, Amount:1, Rarity:RARE>
<id:440, Amount:1, Rarity:VERY_RARE>
}

NPC:1619 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1353, Amount:1, Rarity:COMMON>
<id:1157, Amount:1, Rarity:COMMON>
<id:554, Amount:60, Rarity:COMMON>
<id:995, Amount:10-460, Rarity:COMMON>
<id:1325, Amount:1, Rarity:UNCOMMON>
<id:1181, Amount:1, Rarity:UNCOMMON>
<id:1109, Amount:1, Rarity:UNCOMMON>
<id:4125, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:1, Rarity:UNCOMMON>
<id:565, Amount:3-30, Rarity:UNCOMMON>
<id:199, Amount:1, Rarity:UNCOMMON>
<id:201, Amount:1, Rarity:UNCOMMON>
<id:203, Amount:1, Rarity:UNCOMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:2485, Amount:1, Rarity:UNCOMMON>
<id:217, Amount:1, Rarity:UNCOMMON>
<id:5104, Amount:1, Rarity:UNCOMMON>
<id:444, Amount:1, Rarity:UNCOMMON>
<id:526, Amount:2, Rarity:UNCOMMON>
<id:532, Amount:1-5, Rarity:UNCOMMON>
<id:2293, Amount:1, Rarity:UNCOMMON>
<id:1163, Amount:1, Rarity:RARE>
<id:1635, Amount:1, Rarity:RARE>
<id:440, Amount:1, Rarity:VERY_RARE>
}

NPC:1620 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1279, Amount:1, Rarity:COMMON>
<id:1207, Amount:1, Rarity:COMMON>
<id:1295, Amount:1, Rarity:COMMON>
<id:555, Amount:1, Rarity:COMMON>
<id:554, Amount:7, Rarity:COMMON>
<id:561, Amount:2-6, Rarity:COMMON>
<id:563, Amount:2-3, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:209, Amount:1, Rarity:COMMON>
<id:211, Amount:1, Rarity:COMMON>
<id:5318, Amount:4, Rarity:COMMON>
<id:5319, Amount:4, Rarity:COMMON>
<id:5324, Amount:4, Rarity:COMMON>
<id:5322, Amount:3, Rarity:COMMON>
<id:5320, Amount:3, Rarity:COMMON>
<id:5323, Amount:2, Rarity:COMMON>
<id:995, Amount:1-309, Rarity:COMMON>
<id:225, Amount:1, Rarity:COMMON>
<id:12109, Amount:1, Rarity:COMMON>
<id:826, Amount:5, Rarity:UNCOMMON>
<id:4121, Amount:1, Rarity:UNCOMMON>
<id:1452, Amount:1, Rarity:UNCOMMON>
<id:1069, Amount:1, Rarity:RARE>
<id:4097, Amount:1, Rarity:RARE>
<id:207, Amount:1, Rarity:RARE>
<id:213, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:5321, Amount:2, Rarity:RARE>
<id:5295, Amount:1, Rarity:RARE>
<id:5096, Amount:1, Rarity:RARE>
<id:447, Amount:1, Rarity:RARE>
<id:526, Amount:1, Rarity:VERY_RARE>
<id:1113, Amount:1, Rarity:VERY_RARE>
<id:217, Amount:1, Rarity:VERY_RARE>
}

NPC:1623 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:1069, Amount:1, Rarity:COMMON>
<id:1355, Amount:1, Rarity:COMMON>
<id:1197, Amount:1, Rarity:COMMON>
<id:563, Amount:3, Rarity:COMMON>
<id:5106, Amount:1, Rarity:COMMON>
<id:5280, Amount:1, Rarity:COMMON>
<id:5281, Amount:1, Rarity:COMMON>
<id:5296, Amount:1, Rarity:COMMON>
<id:5297, Amount:1, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:COMMON>
<id:995, Amount:44-440, Rarity:COMMON>
<id:225, Amount:1, Rarity:COMMON>
<id:1161, Amount:1, Rarity:UNCOMMON>
<id:1213, Amount:1, Rarity:UNCOMMON>
<id:561, Amount:15, Rarity:UNCOMMON>
<id:5300, Amount:1, Rarity:UNCOMMON>
<id:5301, Amount:1, Rarity:UNCOMMON>
<id:21620, Amount:3, Rarity:UNCOMMON>
<id:5298, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:213, Amount:1, Rarity:UNCOMMON>
<id:13290, Amount:1, Rarity:RARE>
<id:4093, Amount:1, Rarity:RARE>
<id:5299, Amount:1, Rarity:RARE>
<id:5302, Amount:1, Rarity:RARE>
<id:5303, Amount:1, Rarity:RARE>
<id:5295, Amount:1, Rarity:RARE>
<id:5304, Amount:1, Rarity:RARE>
<id:2485, Amount:1, Rarity:RARE>
<id:215, Amount:1, Rarity:RARE>
<id:217, Amount:1, Rarity:RARE>
<id:560, Amount:50, Rarity:VERY_RARE>
}

NPC:1624 {
<id:526, Amount:1, Rarity:ALWAYS>
<id:526, Amount:1, Rarity:COMMON>
<id:1353, Amount:1, Rarity:COMMON>
<id:892, Amount:12, Rarity:COMMON>
<id:554, Amount:37-300, Rarity:COMMON>
<id:566, Amount:2-20, Rarity:COMMON>
<id:562, Amount:5, Rarity:COMMON>
<id:199, Amount:1, Rarity:COMMON>
<id:201, Amount:1, Rarity:COMMON>
<id:203, Amount:1, Rarity:COMMON>
<id:995, Amount:15-300, Rarity:COMMON>
<id:2359, Amount:1, Rarity:COMMON>
<id:205, Amount:1, Rarity:UNCOMMON>
<id:207, Amount:1, Rarity:UNCOMMON>
<id:209, Amount:1, Rarity:UNCOMMON>
<id:211, Amount:1, Rarity:UNCOMMON>
<id:215, Amount:1, Rarity:UNCOMMON>
<id:1883, Amount:1, Rarity:UNCOMMON>
<id:3140, Amount:1, Rarity:RARE>
<id:1213, Amount:1, Rarity:RARE>
<id:1399, Amount:1, Rarity:RARE>
